n,seconds
1807,50.413
1808,50.415
1809,50.418
1810,50.421
1811,50.423
1812,50.426
1813,50.429
1814,50.432
1815,50.434
1816,50.437
1817,50.440
1818,50.443
1819,50.446
1820,50.476
1821,50.537
1822,50.685
1823,50.690
1824,50.694
1825,50.698
1826,50.842
1827,50.847
1828,50.851
1829,50.855
1830,51.010
1831,51.014
1832,51.019
1833,51.023
1834,51.170
1835,51.175
1836,51.179
1837,51.183
1838,51.330
1839,51.334
1840,51.339
1841,51.342
1842,51.503
1843,51.508
1844,51.512
1845,51.516
1846,51.676
1847,51.680
1848,51.685
1849,51.688
1850,51.896
1851,51.904
1852,51.910
1853,51.916
1854,52.107
1855,52.112
1856,52.117
1857,52.122
1858,52.338
1859,52.343
1860,52.347
1861,52.351
1862,52.521
1863,52.528
1864,52.532
1865,52.536
1866,52.710
1867,52.717
1868,52.723
1869,52.728
1870,52.906
1871,52.912
1872,52.917
1873,52.921
1874,53.082
1875,53.088
1876,53.092
1877,53.096
1878,53.255
1879,53.261
1880,53.265
1881,53.269
1882,53.426
1883,53.432
1884,53.437
1885,53.440
1886,53.604
1887,53.610
1888,53.614
1889,53.618
1890,53.779
1891,53.785
1892,53.790
1893,53.794
1894,53.994
1895,54.002
1896,54.007
1897,54.012
1898,54.220
1899,54.227
1900,54.232
1901,54.236
1902,54.408
1903,54.413
1904,54.418
1905,54.562
1906,54.566
1907,54.570
1908,54.705
1909,54.709
1910,54.712
1911,54.853
1912,54.857
1913,54.861
1914,55.003
1915,55.007
1916,55.011
1917,55.150
1918,55.154
1919,55.158
1920,55.309
1921,55.313
1922,55.316
1923,55.406
1924,55.469
1925,55.472
1926,55.474
1927,55.477
1928,55.480
1929,55.483
1930,55.486
1931,55.488
1932,55.491
1933,55.494
1934,55.498
1935,55.501
1936,55.504
1937,55.507
1938,55.635
1939,55.639
1940,55.642
1941,55.770
1942,55.773
1943,55.775
1944,55.939
1945,55.943
1946,55.947
1947,56.114
1948,56.119
1949,56.123
1950,56.306
1951,56.313
1952,56.318
1953,56.474
1954,56.479
1955,56.482
1956,56.555
1957,56.615
1958,56.617
1959,56.620
1960,56.622
1961,56.624
1962,56.626
1963,56.629
1964,56.631
1965,56.634
1966,56.636
1967,56.639
1968,56.641
1969,56.644
1970,56.646
1971,56.649
1972,56.652
1973,56.654
1974,56.657
1975,56.660
1976,56.663
1977,56.666
1978,56.695
1979,56.752
1980,56.892
1981,56.896
1982,56.900
1983,56.904
1984,57.044
1985,57.049
1986,57.052
1987,57.056
1988,57.217
1989,57.221
1990,57.226
1991,57.230
1992,57.378
1993,57.382
1994,57.386
1995,57.390
1996,57.542
1997,57.546
1998,57.551
1999,57.554
2000,57.713
2001,57.717
2002,57.721
2003,57.725
2004,57.928
2005,57.934
2006,57.938
2007,57.943
2008,58.161
2009,58.170
2010,58.175
2011,58.181
2012,58.367
2013,58.371
2014,58.375
2015,58.379
2016,58.550
2017,58.555
2018,58.559
2019,58.563
2020,58.731
2021,58.738
2022,58.743
2023,58.747
2024,58.923
2025,58.930
2026,58.935
2027,58.939
2028,59.117
2029,59.123
2030,59.128
2031,59.132
2032,59.301
2033,59.307
2034,59.311
2035,59.315
2036,59.476
2037,59.482
2038,59.487
2039,59.490
2040,59.653
2041,59.659
2042,59.663
2043,59.667
2044,59.830
2045,59.835
2046,59.839
2047,59.842
2048,60.051
2049,60.059
2050,60.064
2051,60.069
2052,60.278
2053,60.286
2054,60.290
2055,60.295
2056,60.503
2057,60.509
2058,60.513
2059,60.517
2060,60.655
2061,60.659
2062,60.663
2063,60.805
2064,60.809
2065,60.813
2066,60.951
2067,60.955
2068,60.958
2069,61.095
2070,61.099
2071,61.102
2072,61.246
2073,61.250
2074,61.254
2075,61.405
2076,61.409
2077,61.413
2078,61.558
2079,61.562
2080,61.566
2081,61.658
2082,61.720
2083,61.723
2084,61.726
2085,61.729
2086,61.731
2087,61.734
2088,61.737
2089,61.740
2090,61.743
2091,61.745
2092,61.748
2093,61.752
2094,61.755
2095,61.758
2096,61.889
2097,61.893
2098,61.897
2099,62.054
2100,62.058
2101,62.061
2102,62.214
2103,62.218
2104,62.222
2105,62.383
2106,62.388
2107,62.392
2108,62.532
2109,62.538
2110,62.542
2111,62.675
2112,62.680
2113,62.684
