n,seconds
2050,46.624
2051,46.640
2052,46.654
2053,46.674
2054,46.701
2055,46.759
2056,46.766
2057,46.773
2058,46.781
2059,46.808
2060,46.855
2061,46.864
2062,46.883
2063,46.913
2064,46.931
2065,46.959
2066,46.965
2067,46.972
2068,46.978
2069,46.984
2070,46.990
2071,46.996
2072,47.013
2073,47.052
2074,47.093
2075,47.143
2076,47.189
2077,47.197
2078,47.214
2079,47.245
2080,47.263
2081,47.296
2082,47.321
2083,47.372
2084,47.385
2085,47.420
2086,47.439
2087,47.471
2088,47.490
2089,47.524
2090,47.541
2091,47.570
2092,47.576
2093,47.595
2094,47.624
2095,47.630
2096,47.637
2097,47.643
2098,47.649
2099,47.656
2100,47.663
2101,47.680
2102,47.735
2103,47.805
2104,47.866
2105,47.930
2106,47.989
2107,48.049
2108,48.090
2109,48.136
2110,48.193
2111,48.202
2112,48.211
2113,48.221
2114,48.250
2115,48.296
2116,48.325
2117,48.372
2118,48.400
2119,48.448
2120,48.466
2121,48.498
2122,48.517
2123,48.568
2124,48.568
2125,48.598
2126,48.605
2127,48.642
2128,48.713
2129,48.724
2130,48.736
2131,48.748
2132,48.771
2133,48.809
2134,48.817
2135,48.824
2136,48.852
2137,48.903
